date,freq_008_vol_disagreement_score,freq_008_vol_disagreement_score_pct,freq_008_vol_disagreement_rank_change_20d,freq_008_vol_disagreement_flag,freq_007_vol_term_daily_stress_count,freq_007_vol_term_stress_persistence_5d,freq_007_vol_term_stress_persistence_20d,freq_007_vol_term_persistent_stress_flag,freq_010_safe_haven_confirmation_score,freq_010_rates_led_stress_flag,freq_010_riskoff_confirmation_flag,freq_010_safe_haven_rotation_state,freq_003_quiet_state,freq_003_false_calm_internal_deterioration_count,freq_003_false_calm_missing_component_count,freq_003_false_calm_confirmed_flag,freq_003_false_calm_possible_flag,freq_003_false_calm_unknown_due_to_missing_flag,freq_004_repair_episode_active,freq_004_repair_failure_pressure_count,freq_004_repair_episode_quality_score,freq_004_repair_relapse_flag
2020-08-11,0.4702380952380952,0.4404761904761904,0.0436507936507936,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2020-08-12,0.3928571428571429,0.2976190476190476,-0.1785714285714285,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-13,0.3878968253968253,0.2619047619047619,-0.0119047619047619,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-14,0.3998015873015873,0.3174603174603174,0.1746031746031746,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,unconfirmed,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2020-08-17,0.4494047619047618,0.4285714285714285,0.1666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-18,0.4047619047619047,0.3333333333333333,0.1706349206349206,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-19,0.4216269841269842,0.376984126984127,0.1547619047619047,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2020-08-20,0.4454365079365079,0.4246031746031746,0.2658730158730158,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-21,0.5238095238095238,0.5634920634920635,0.3492063492063492,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-24,0.5803571428571429,0.6309523809523809,0.3214285714285714,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-25,0.685515873015873,0.7420634920634921,0.4801587301587302,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-26,0.7222222222222222,0.7896825396825397,0.4603174603174603,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-27,0.6825396825396826,0.7301587301587301,0.5436507936507936,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-28,0.7589285714285714,0.8571428571428571,0.5793650793650793,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-08-31,0.6924603174603174,0.7380952380952381,0.6031746031746033,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2020-09-01,0.6607142857142857,0.7142857142857143,0.5674603174603174,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2020-09-02,0.7242063492063493,0.7896825396825397,0.5595238095238095,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2020-09-03,0.3055555555555556,0.0833333333333333,-0.369047619047619,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0837891433676916,0.0
2020-09-04,0.4246031746031746,0.3571428571428571,-0.1547619047619047,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,unconfirmed,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0693462378390621,0.0
2020-09-08,0.3670634920634921,0.1746031746031746,-0.4325396825396825,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-09,0.3799603174603174,0.2182539682539682,-0.2222222222222222,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2020-09-10,0.3452380952380952,0.119047619047619,-0.1785714285714285,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-11,0.3660714285714285,0.1587301587301587,-0.1031746031746032,0.0,0.0,0.8,0.95,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-14,0.3511904761904761,0.1269841269841269,-0.1904761904761904,0.0,0.0,0.6,0.9,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2020-09-15,0.3630952380952381,0.1587301587301587,-0.2698412698412698,0.0,0.0,0.4,0.85,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0337469380306536,0.0
2020-09-16,0.3680555555555556,0.1746031746031746,-0.1587301587301587,0.0,0.0,0.2,0.8,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2020-09-17,0.3640873015873015,0.1587301587301587,-0.2182539682539682,0.0,0.0,0.0,0.75,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-18,0.3263888888888888,0.0952380952380952,-0.3293650793650793,0.0,1.0,0.2,0.75,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-21,0.2738095238095238,0.0436507936507936,-0.5198412698412699,0.0,1.0,0.4,0.75,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-22,0.1865079365079365,0.0039682539682539,-0.626984126984127,0.0,0.0,0.4,0.7,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-23,0.1617063492063492,0.0039682539682539,-0.7380952380952381,0.0,0.0,0.4,0.65,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-24,0.1349206349206349,0.0039682539682539,-0.7857142857142857,0.0,0.0,0.4,0.6,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-25,0.2271825396825396,0.0238095238095238,-0.7063492063492063,0.0,0.0,0.2,0.55,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-09-28,0.2390873015873016,0.0317460317460317,-0.8253968253968254,0.0,0.0,0.0,0.5,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0293644404649333,0.0
2020-09-29,0.2430555555555555,0.0357142857142857,-0.7023809523809524,0.0,0.0,0.0,0.45,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0246322624915271,0.0
2020-09-30,0.2172619047619047,0.0238095238095238,-0.6904761904761905,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,defensive_only_rotation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0317866557004305,0.0
2020-10-01,0.179563492063492,0.0119047619047619,-0.7777777777777778,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,defensive_only_rotation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0284810766676189,1.0
2020-10-02,0.2371031746031746,0.0396825396825396,-0.0436507936507936,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,defensive_only_rotation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.0215761733015981,1.0
2020-10-05,0.1875,0.0198412698412698,-0.3373015873015873,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,0.0205692480756288,1.0
2020-10-06,0.2430555555555555,0.0515873015873015,-0.123015873015873,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,2.0,1.0,,1.0,1.0,1.0,3.0,-0.0183586270049144,1.0
2020-10-07,0.2003968253968254,0.0277777777777777,-0.1904761904761904,0.0,0.0,0.0,0.15,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0196608277037729,1.0
2020-10-08,0.2509920634920635,0.0674603174603174,-0.0515873015873015,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0253019042279383,1.0
2020-10-09,0.246031746031746,0.0674603174603174,-0.0912698412698412,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.041579592280758,1.0
2020-10-12,0.251984126984127,0.0714285714285714,-0.0555555555555555,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-10-13,0.2579365079365079,0.0793650793650793,-0.0793650793650793,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-10-14,0.2599206349206349,0.0793650793650793,-0.0952380952380952,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-10-15,0.2589285714285714,0.0793650793650793,-0.0793650793650793,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-10-16,0.2896825396825397,0.123015873015873,0.0277777777777777,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-10-19,0.2132936507936508,0.0317460317460317,-0.0119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unconfirmed,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,0.0343489295367523,1.0
2020-10-20,0.244047619047619,0.0634920634920634,0.0595238095238095,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,0.0366582945510319,1.0
2020-10-21,0.3273809523809524,0.1626984126984127,0.1587301587301587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unconfirmed,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.050839066204142,0.0
2020-10-22,0.3184523809523809,0.1547619047619047,0.1507936507936508,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.0264719415438559,0.0
2020-10-23,0.3432539682539682,0.1825396825396825,0.1587301587301587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.0180226162748398,0.0
2020-10-26,0.488095238095238,0.4880952380952381,0.4563492063492063,0.0,3.0,0.2,0.05,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2020-10-27,0.5307539682539683,0.5515873015873016,0.5158730158730159,0.0,3.0,0.4,0.1,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0104400351442376,0.0
2020-10-28,0.3968253968253968,0.3214285714285714,0.2976190476190476,0.0,3.0,0.6,0.15,0.0,1.0,0.0,0.0,defensive_only_rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-10-29,0.3640873015873015,0.2341269841269841,0.2222222222222222,0.0,3.0,0.8,0.2,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2020-10-30,0.3164682539682539,0.1468253968253968,0.1071428571428571,0.0,3.0,1.0,0.25,0.0,1.0,0.0,0.0,defensive_only_rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-02,0.3224206349206349,0.1666666666666666,0.1468253968253968,0.0,3.0,1.0,0.3,0.0,1.0,0.0,0.0,defensive_only_rotation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-03,0.310515873015873,0.1349206349206349,0.0833333333333333,0.0,3.0,1.0,0.35,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
2020-11-04,0.3015873015873015,0.1269841269841269,0.0992063492063492,0.0,1.0,1.0,0.4,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0650751297921274,0.0
2020-11-05,0.2291666666666666,0.0476190476190476,-0.0198412698412698,0.0,1.0,1.0,0.45,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-06,0.244047619047619,0.0674603174603174,0.0,0.0,0.0,0.8,0.45,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-09,0.2777777777777778,0.1269841269841269,0.0555555555555555,0.0,1.0,0.8,0.5,1.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-10,0.3779761904761904,0.3095238095238095,0.2301587301587301,0.0,0.0,0.6,0.5,1.0,1.0,0.0,0.0,defensive_only_rotation,1.0,2.0,1.0,,1.0,1.0,1.0,0.0,0.0521195385288635,0.0
2020-11-11,0.3005952380952381,0.1388888888888889,0.0595238095238095,0.0,0.0,0.4,0.5,1.0,1.0,0.0,0.0,mixed_defensive_rates_stress,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-12,0.2242063492063492,0.0396825396825396,-0.0396825396825396,0.0,0.0,0.2,0.5,1.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-13,0.1924603174603174,0.0238095238095238,-0.0992063492063492,0.0,0.0,0.2,0.5,1.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-16,0.1587301587301587,0.0079365079365079,-0.0238095238095238,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-17,0.1408730158730158,0.0079365079365079,-0.0555555555555555,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-18,0.2668650793650793,0.1309523809523809,-0.0317460317460317,0.0,0.0,0.0,0.5,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-19,0.2787698412698413,0.1507936507936507,-0.0039682539682539,0.0,0.0,0.0,0.5,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-20,0.304563492063492,0.1706349206349206,-0.0119047619047618,0.0,0.0,0.0,0.5,1.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-23,0.302579365079365,0.1706349206349206,-0.3174603174603174,0.0,0.0,0.0,0.45,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-24,0.3025793650793651,0.1746031746031746,-0.376984126984127,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-25,0.4246031746031746,0.4761904761904761,0.1547619047619047,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-27,0.4900793650793651,0.5753968253968254,0.3412698412698412,0.0,0.0,0.0,0.3,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-11-30,0.5942460317460319,0.6904761904761905,0.5436507936507936,0.0,0.0,0.0,0.25,0.0,2.0,0.0,1.0,treasury_and_defensive_bid,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-01,0.6061507936507937,0.7142857142857143,0.5476190476190477,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,defensive_only_rotation,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-02,0.5962301587301587,0.6904761904761905,0.5555555555555556,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-03,0.6994047619047619,0.7857142857142857,0.6587301587301587,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-04,0.7410714285714286,0.8452380952380952,0.7976190476190477,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-07,0.7301587301587301,0.8253968253968254,0.7579365079365079,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-08,0.7182539682539683,0.8015873015873016,0.6746031746031746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-09,0.7063492063492064,0.7817460317460317,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-10,0.6884920634920635,0.753968253968254,0.6150793650793651,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-11,0.6359126984126984,0.7103174603174603,0.6706349206349207,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-14,0.5793650793650793,0.6587301587301587,0.6349206349206349,0.0,1.0,0.2,0.05,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-15,0.6140873015873016,0.6944444444444444,0.6865079365079365,0.0,1.0,0.4,0.1,0.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-16,0.6170634920634921,0.7023809523809523,0.6944444444444444,0.0,1.0,0.6,0.15,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-17,0.6041666666666666,0.6865079365079365,0.5555555555555556,0.0,1.0,0.8,0.2,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-18,0.6140873015873016,0.7023809523809523,0.5515873015873015,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-21,0.6547619047619048,0.7261904761904762,0.5555555555555556,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-22,0.6190476190476191,0.7142857142857143,0.5436507936507937,0.0,1.0,1.0,0.35,0.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-23,0.6636904761904762,0.75,0.5753968253968254,0.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-24,0.6309523809523809,0.7222222222222222,0.246031746031746,0.0,1.0,1.0,0.45,0.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-28,0.6359126984126984,0.7261904761904762,0.1507936507936508,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-29,0.6696428571428571,0.75,0.0595238095238095,0.0,1.0,1.0,0.55,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-30,0.689484126984127,0.7619047619047619,0.0476190476190475,0.0,1.0,1.0,0.6,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2020-12-31,0.6537698412698413,0.7222222222222222,0.0317460317460317,0.0,1.0,1.0,0.65,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-04,0.6736111111111112,0.746031746031746,-0.0396825396825396,0.0,2.0,1.0,0.7,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-05,0.6567460317460319,0.7222222222222222,-0.123015873015873,0.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,treasury_only_safe_haven,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-06,0.5565476190476191,0.6190476190476191,-0.2063492063492062,0.0,1.0,1.0,0.8,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-07,0.4831349206349206,0.5357142857142857,-0.2658730158730159,0.0,1.0,1.0,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-08,0.5753968253968254,0.626984126984127,-0.1547619047619047,0.0,1.0,1.0,0.9,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-11,0.4166666666666667,0.4523809523809524,-0.3015873015873015,0.0,1.0,1.0,0.95,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-12,0.4474206349206349,0.496031746031746,-0.2142857142857143,0.0,0.0,0.8,0.95,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-13,0.4603174603174603,0.5079365079365079,-0.1507936507936508,0.0,1.0,0.8,0.95,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-14,0.4365079365079365,0.4682539682539682,-0.2261904761904761,0.0,1.0,0.8,0.95,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-15,0.3888888888888888,0.3571428571428571,-0.3452380952380952,0.0,0.0,0.6,0.9,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-19,0.3888888888888889,0.3571428571428571,-0.3293650793650793,0.0,0.0,0.4,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-20,0.4662698412698413,0.5119047619047619,-0.1904761904761904,0.0,1.0,0.6,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-21,0.4742063492063492,0.5238095238095238,-0.2023809523809523,0.0,1.0,0.6,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-22,0.5367063492063492,0.5992063492063492,-0.1150793650793651,0.0,1.0,0.6,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-25,0.4990079365079365,0.5515873015873016,-0.1984126984126983,0.0,1.0,0.8,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-26,0.5496031746031746,0.6071428571428571,-0.1150793650793651,0.0,1.0,1.0,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
2021-01-27,0.5109126984126985,0.5555555555555556,-0.1706349206349205,0.0,3.0,1.0,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2021-01-28,0.4246031746031745,0.4365079365079365,-0.3134920634920635,0.0,2.0,1.0,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,2.0,1.0,,1.0,1.0,0.0,0.0,,0.0
2021-01-29,0.4742063492063492,0.5158730158730159,-0.2460317460317459,0.0,2.0,1.0,0.85,1.0,0.0,0.0,0.0,unconfirmed,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
